trade_id,order_id,timestamp,exchange,user_id,pair,side,order_type,maker_taker,price,amount,value_quote,fee_rate,fee_amount,fee_currency,filled_percent,is_margin,wallet_before_quote,wallet_after_quote,note
t00000706,o1000000705,17:41.2,Bitstamp,user_00269,SOL/USDT,sell,limit,maker,40132.1143,513.7127181,20616377.52,0.00024093,4967.103836,USDT,100,FALSE,8496.04,-20612848.59,
t00000707,o1000000706,13:41.2,Gemini,user_02628,SOL/USDT,sell,market,maker,49861.8964,288.1916441,14369781.9,0.00038629,5550.903051,USDT,100,FALSE,2125.8,-14373207.01,
t00000708,o1000000707,18:41.2,Kraken,user_03326,BNB/USDT,buy,limit,taker,1501.7853,6.47429315,9722.998281,0.00071794,6.98052939,USDT,100,FALSE,2168.05,-7561.93,
t00000709,o1000000708,05:41.2,Binance,user_02220,BTC/USDT,sell,limit,taker,44868.3446,496.2442595,22265658.44,0.00085258,18983.25507,USDT,100,FALSE,6011.37,-22278630.33,
t00000710,o1000000709,15:41.2,Binance,user_04310,XRP/USDT,sell,limit,taker,31131.7154,285.6331323,8892249.384,0.00215373,19151.50426,USDT,100,FALSE,9517.41,-8901883.48,
t00000711,o1000000710,19:41.2,Gemini,user_03526,SOL/USDT,buy,limit,taker,48669.1443,734.6109546,35752886.56,0.00208865,74675.2665,USDT,100,FALSE,4734.98,-35822826.84,
t00000712,o1000000711,05:41.2,Gemini,user_01887,XRP/USDT,buy,limit,maker,23250.7434,23.95602581,556995.409,0.00045825,255.2431462,USDT,100,FALSE,3942.48,-553308.17,
t00000713,o1000000712,32:41.2,Coinbase Pro,user_04793,BTC/USDT,sell,market,taker,42369.4728,584.831963,24779021.95,0.00223813,55458.6724,USDT,100,FALSE,6460.2,-24828020.42,
t00000714,o1000000713,12:41.2,Kraken,user_00318,XRP/USDT,buy,limit,maker,3120.1722,941.4748228,2937563.569,0.00057119,1677.906935,USDT,100,FALSE,9374.04,-2929867.44,
t00000715,o1000000714,30:41.2,Kraken,user_04869,ETH/USDT,sell,limit,taker,16764.2849,174.417523,2923985.047,0.0007942,2322.228925,USDT,100,FALSE,8532.35,-2917774.93,
t00000716,o1000000715,17:41.2,Bitstamp,user_00002,ADA/USDT,buy,limit,maker,3351.2934,471.6547743,1580653.532,0.0009422,1489.291758,USDT,100,FALSE,9959.35,-1572183.47,
t00000717,o1000000716,37:41.2,Coinbase Pro,user_03817,DOT/USDT,buy,limit,maker,48767.169,91.4310776,4458834.813,0.00089416,3986.911737,USDT,100,FALSE,1203.12,-4461618.6,
t00000718,o1000000717,55:41.2,Coinbase Pro,user_04357,SOL/USDT,sell,market,maker,40848.7869,625.6856554,25558500.01,0.0007661,19580.36685,USDT,100,FALSE,2015.72,-25576064.65,
t00000719,o1000000718,54:41.2,Coinbase Pro,user_04507,LTC/USDT,buy,market,taker,42627.4448,550.5361753,23467950.42,0.00161526,37906.8416,USDT,100,FALSE,6485.21,-23499372.05,
t00000720,o1000000719,42:41.2,Coinbase Pro,user_01139,ADA/USDT,buy,market,maker,46898.2926,407.3714506,19105025.49,0.0008207,15679.49442,USDT,100,FALSE,8385.19,-19112319.79,
t00000721,o1000000720,44:41.2,Kraken,user_03657,DOT/USDT,buy,limit,maker,4255.6318,521.3818077,2218809.001,0.00084637,1877.933374,USDT,100,FALSE,3567.2,-2217119.73,
t00000722,o1000000721,44:41.2,Kraken,user_00399,XRP/USDT,buy,limit,taker,19280.1868,896.5756927,17286146.84,0.00200889,34725.96752,USDT,100,FALSE,3152.9,-17317719.9,
t00000723,o1000000722,37:41.2,Coinbase Pro,user_00774,SOL/USDT,buy,market,maker,3552.2089,196.3023394,697306.917,0.00029117,203.034855,USDT,100,FALSE,8082.78,-689427.17,
t00000724,o1000000723,31:41.2,Bitstamp,user_03589,XRP/USDT,buy,market,taker,10540.0497,22.57428606,237934.097,0.00098025,233.2348986,USDT,100,FALSE,1507.44,-236659.89,
t00000725,o1000000724,19:41.2,Binance,user_04445,ETH/USDT,sell,market,taker,11468.6742,861.6662681,9882169.697,0.0011062,10931.65612,USDT,100,FALSE,4324.44,-9888776.91,
t00000726,o1000000725,34:41.2,Binance,user_02072,BTC/USDT,sell,limit,maker,23455.626,577.1213112,13536741.63,0.00066188,8959.698552,USDT,100,FALSE,5552.28,-13540149.05,
t00000727,o1000000726,03:41.2,Bitstamp,user_00156,SOL/USDT,buy,limit,maker,13428.4741,890.6595489,11960198.68,0.00071713,8577.017282,USDT,100,FALSE,6043.14,-11962732.56,
t00000728,o1000000727,20:41.2,Coinbase Pro,user_00365,DOT/USDT,sell,market,taker,5049.3549,596.949254,3014208.641,0.00103643,3124.016261,USDT,100,FALSE,7557.54,-3009775.12,
t00000729,o1000000728,29:41.2,Kraken,user_01846,DOT/USDT,sell,market,maker,8374.9707,810.1629884,6785091.29,0.00062297,4226.908321,USDT,100,FALSE,4193.61,-6785124.59,
t00000730,o1000000729,19:41.2,Binance,user_02109,ETH/USDT,sell,market,taker,7364.2045,429.6790666,3164244.516,0.00249741,7902.415897,USDT,100,FALSE,6514.16,-3165632.77,
t00000731,o1000000730,39:41.2,Gemini,user_00400,ETH/USDT,buy,limit,taker,48653.8534,749.8624327,36483696.87,0.00074467,27168.31455,USDT,100,FALSE,6268.38,-36504596.8,
t00000732,o1000000731,48:41.2,Gemini,user_03155,BNB/USDT,sell,limit,taker,37964.7457,913.0423365,34663420.12,0.00220344,76378.76642,USDT,100,FALSE,5928.54,-34733870.34,
t00000733,o1000000732,17:41.2,Bitstamp,user_02370,SOL/USDT,buy,limit,maker,48388.0894,572.1272425,27684144.16,0.00054801,15171.18784,USDT,100,FALSE,6764.35,-27692551,
t00000734,o1000000733,20:41.2,Coinbase Pro,user_01349,XRP/USDT,sell,market,taker,21987.3045,180.7933427,3975158.278,0.00221491,8804.617821,USDT,100,FALSE,3335.04,-3980627.86,
t00000735,o1000000734,42:41.2,Binance,user_03606,LTC/USDT,buy,market,maker,13918.7849,268.8049271,3741437.96,0.00063634,2380.826631,USDT,100,FALSE,1761.84,-3742056.95,
t00000736,o1000000735,14:41.2,Coinbase Pro,user_03536,DOT/USDT,buy,limit,maker,39914.7607,198.6525905,7929170.61,0.00030673,2432.114501,USDT,100,FALSE,2073.45,-7929529.27,
t00000737,o1000000736,15:41.2,Binance,user_04070,DOT/USDT,sell,market,maker,16313.0328,246.864559,4027109.649,0.00075331,3033.661969,USDT,100,FALSE,3021.24,-4027122.07,
t00000738,o1000000737,40:41.2,Bitstamp,user_01118,ETH/USDT,sell,limit,maker,14969.519,306.4223852,4586995.717,0.00083601,3834.77429,USDT,100,FALSE,5501.78,-4585328.71,
t00000739,o1000000738,46:41.2,Bitstamp,user_04692,ADA/USDT,buy,market,taker,11625.6834,555.1382354,6453861.368,0.00083574,5393.7501,USDT,100,FALSE,8563.98,-6450691.14,
t00000740,o1000000739,57:41.2,Gemini,user_02308,ETH/USDT,sell,market,maker,6484.3841,587.9957496,3812790.289,0.00028345,1080.735407,USDT,100,FALSE,7311.64,-3806559.38,
t00000741,o1000000740,40:41.2,Coinbase Pro,user_03618,LTC/USDT,sell,market,taker,12823.5248,426.5054822,5469303.629,0.00190477,10417.76547,USDT,100,FALSE,8101.37,-5471620.02,
t00000742,o1000000741,04:41.2,Gemini,user_02295,XRP/USDT,sell,market,taker,17766.3098,615.4246256,10933824.56,0.00229889,25135.65994,USDT,100,FALSE,4158.78,-10954801.44,
t00000743,o1000000742,26:41.2,Coinbase Pro,user_01228,XRP/USDT,buy,limit,maker,33699.8734,81.58410986,2749374.174,0.00062255,1711.622892,USDT,100,FALSE,4641.88,-2746443.92,
t00000744,o1000000743,38:41.2,Gemini,user_00979,ADA/USDT,buy,market,taker,3128.7108,87.79735918,274692.5459,0.00179255,492.4001231,USDT,100,FALSE,4543.14,-270641.81,
t00000745,o1000000744,39:41.2,Kraken,user_03553,DOT/USDT,sell,limit,taker,10525.7417,171.8377421,1808719.687,0.0010393,1879.802371,USDT,100,FALSE,2726.86,-1807872.63,
t00000746,o1000000745,17:41.2,Kraken,user_04526,ETH/USDT,sell,limit,maker,40451.2775,518.0823173,20957091.58,0.00071964,15081.56139,USDT,100,FALSE,1550.95,-20970622.2,
t00000747,o1000000746,29:41.2,Kraken,user_02857,BNB/USDT,sell,limit,taker,7346.5227,214.0025388,1572174.509,0.00244119,3837.976689,USDT,100,FALSE,6318.24,-1569694.25,
t00000748,o1000000747,14:41.2,Kraken,user_00427,XRP/USDT,buy,market,taker,17132.586,283.2915707,4853517.197,0.00118348,5744.040533,USDT,100,FALSE,9902.95,-4849358.29,
t00000749,o1000000748,21:41.2,Binance,user_02658,LTC/USDT,buy,limit,taker,43233.0138,400.318833,17306989.63,0.00159069,27530.05534,USDT,100,FALSE,2501.47,-17332018.22,
t00000750,o1000000749,15:41.2,Kraken,user_04603,SOL/USDT,sell,limit,taker,7746.6881,811.8680054,6289288.216,0.00085501,5377.404317,USDT,100,FALSE,1420.16,-6293245.46,
t00000751,o1000000750,23:41.2,Bitstamp,user_04085,BTC/USDT,sell,limit,maker,4137.3004,13.87199729,57392.61994,0.00028992,16.63926837,USDT,100,FALSE,8015.79,-49393.47,
t00000752,o1000000751,39:41.2,Bitstamp,user_03902,BTC/USDT,sell,market,taker,24227.1575,649.3823265,15732687.9,0.00160501,25251.12141,USDT,100,FALSE,3273.27,-15754665.75,
t00000753,o1000000752,15:41.2,Binance,user_03599,BTC/USDT,sell,market,taker,15121.3244,668.8798423,10114349.08,0.00095999,9709.673973,USDT,100,FALSE,8466.79,-10115591.96,
t00000754,o1000000753,55:41.2,Kraken,user_01904,BNB/USDT,sell,limit,taker,28170.6365,798.6577938,22498698.4,0.00149572,33651.75317,USDT,100,FALSE,7335.43,-22525014.72,
t00000755,o1000000754,30:41.2,Kraken,user_01149,DOT/USDT,sell,market,taker,40190.3426,932.7536115,37487687.21,0.00130139,48786.10126,USDT,100,FALSE,9511.06,-37526962.25,
t00000756,o1000000755,24:41.2,Kraken,user_02463,ETH/USDT,buy,limit,maker,6857.8558,20.14764757,138169.6617,0.00050805,70.19709665,USDT,100,FALSE,4680.35,-133559.51,
t00000757,o1000000756,34:41.2,Gemini,user_03454,ADA/USDT,sell,limit,taker,29035.1639,153.7921677,4465380.795,0.00175418,7833.081683,USDT,100,FALSE,6957.73,-4466256.15,
t00000758,o1000000757,29:41.2,Coinbase Pro,user_02758,BNB/USDT,buy,market,maker,25275.6853,886.1724323,22398615.52,0.0006883,15416.96706,USDT,100,FALSE,5183.69,-22408848.8,
t00000759,o1000000758,04:41.2,Gemini,user_03037,BNB/USDT,sell,limit,taker,7204.3673,458.523977,3303375.146,0.00206981,6837.358911,USDT,100,FALSE,6675.3,-3303537.21,
t00000760,o1000000759,02:41.2,Coinbase Pro,user_03032,XRP/USDT,sell,market,maker,31200.1123,564.594993,17615427.19,0.00076828,13533.5804,USDT,100,FALSE,5046.39,-17623914.38,
t00000761,o1000000760,31:41.2,Kraken,user_03617,SOL/USDT,buy,market,maker,13682.3841,663.0305735,9071838.976,0.00029,2630.833303,USDT,100,FALSE,2697.69,-9071772.12,
t00000762,o1000000761,51:41.2,Kraken,user_03675,BNB/USDT,buy,limit,maker,24391.972,679.0698138,16563851.88,0.00078874,13064.57254,USDT,100,FALSE,5571.08,-16571345.38,
t00000763,o1000000762,38:41.2,Gemini,user_02336,LTC/USDT,buy,market,maker,4114.0751,931.7410859,3833252.801,0.00042008,1610.272837,USDT,100,FALSE,5757.26,-3829105.81,
t00000764,o1000000763,20:41.2,Gemini,user_00498,SOL/USDT,buy,market,maker,22979.4731,996.9494479,22909373.02,0.00071129,16295.20794,USDT,100,FALSE,8295.43,-22917372.8,
t00000765,o1000000764,56:41.2,Coinbase Pro,user_03433,LTC/USDT,sell,limit,taker,15323.5202,720.1602594,11035390.28,0.00113227,12495.04135,USDT,100,FALSE,7619.69,-11040265.63,
t00000766,o1000000765,38:41.2,Bitstamp,user_04010,DOT/USDT,buy,limit,taker,41119.1494,287.228337,11810584.9,0.00128234,15145.18544,USDT,100,FALSE,6974.12,-11818755.97,
t00000767,o1000000766,20:41.2,Coinbase Pro,user_01091,ETH/USDT,sell,market,taker,2849.4079,879.7536048,2506776.871,0.00103086,2584.136006,USDT,100,FALSE,2020.48,-2507340.53,
t00000768,o1000000767,50:41.2,Gemini,user_02505,BTC/USDT,buy,market,maker,20930.6544,49.23042233,1030424.956,0.0004233,436.1788838,USDT,100,FALSE,7485.55,-1023375.58,
t00000769,o1000000768,29:41.2,Gemini,user_03964,BNB/USDT,sell,limit,taker,22921.842,231.0885421,5296975.049,0.00097871,5184.202451,USDT,100,FALSE,5502.75,-5296656.5,
t00000770,o1000000769,36:41.2,Binance,user_01354,ETH/USDT,sell,market,maker,36250.4413,897.3867436,32530665.47,0.00021972,7147.637818,USDT,100,FALSE,9046.9,-32528766.21,
t00000771,o1000000770,27:41.2,Gemini,user_00672,DOT/USDT,sell,market,maker,28714.5916,256.1989525,7356648.29,0.00075735,5571.557582,USDT,100,FALSE,9278.84,-7352941.01,
t00000772,o1000000771,58:41.2,Binance,user_01497,ADA/USDT,sell,market,taker,33360.7833,220.6588531,7361352.182,0.00170821,12574.73541,USDT,100,FALSE,1496.41,-7372430.51,
t00000773,o1000000772,44:41.2,Bitstamp,user_03872,ADA/USDT,sell,market,taker,38852.5758,138.1339119,5366858.282,0.00139563,7490.148424,USDT,100,FALSE,8385.77,-5365962.66,
t00000774,o1000000773,54:41.2,Coinbase Pro,user_02630,DOT/USDT,sell,market,maker,43110.2176,859.1131665,37036555.55,0.00097955,36279.15799,USDT,100,FALSE,1339.28,-37071495.43,
t00000775,o1000000774,23:41.2,Coinbase Pro,user_04770,LTC/USDT,buy,market,maker,15694.1179,500.0632586,7848051.738,0.00098048,7694.857768,USDT,100,FALSE,4304.53,-7851442.07,
t00000776,o1000000775,20:41.2,Binance,user_01455,XRP/USDT,sell,market,taker,26901.3663,674.8964541,18155636.73,0.00071056,12900.66923,USDT,100,FALSE,5880.7,-18162656.7,
t00000777,o1000000776,42:41.2,Coinbase Pro,user_04843,XRP/USDT,buy,limit,taker,42005.4839,239.0739934,10042418.78,0.00084132,8448.887769,USDT,100,FALSE,2332.91,-10048534.76,
t00000778,o1000000777,06:41.2,Gemini,user_00964,LTC/USDT,buy,limit,taker,49472.5618,758.0428406,37502321.28,0.00228626,85740.05705,USDT,100,FALSE,7716.82,-37580344.52,
t00000779,o1000000778,05:41.2,Kraken,user_02728,ADA/USDT,sell,limit,taker,44476.0208,760.0079449,33802129.17,0.00084018,28399.87288,USDT,100,FALSE,1075.19,-33829453.85,
t00000780,o1000000779,49:41.2,Binance,user_00546,ADA/USDT,buy,limit,maker,18573.6774,312.6048989,5806222.546,0.00030268,1757.42744,USDT,100,FALSE,2517.39,-5805462.58,
t00000781,o1000000780,30:41.2,Coinbase Pro,user_03887,BNB/USDT,sell,limit,taker,9758.7283,410.6885262,4007797.743,0.00235607,9442.652028,USDT,100,FALSE,6227.17,-4011013.22,
t00000782,o1000000781,50:41.2,Binance,user_03361,ADA/USDT,buy,market,taker,24469.8822,209.6981805,5131289.775,0.00118723,6092.02116,USDT,100,FALSE,7429.49,-5129952.31,
t00000783,o1000000782,14:41.2,Binance,user_03958,ETH/USDT,sell,market,taker,37082.2018,976.5612577,36213041.63,0.00136688,49498.88234,USDT,100,FALSE,9249.79,-36253290.72,
t00000784,o1000000783,27:41.2,Kraken,user_03538,ADA/USDT,buy,market,maker,24628.7073,645.606121,15900444.19,0.0005513,8765.91488,USDT,100,FALSE,7349.47,-15901860.63,
t00000785,o1000000784,54:41.2,Gemini,user_01666,SOL/USDT,sell,market,maker,24159.3016,934.5445353,22577943.29,0.00023196,5237.179725,USDT,100,FALSE,7046.01,-22576134.46,
t00000786,o1000000785,51:41.2,Binance,user_01885,BNB/USDT,sell,limit,maker,41911.6019,303.3925098,12715666.09,0.00048983,6228.51472,USDT,100,FALSE,4549.07,-12717345.53,
t00000787,o1000000786,42:41.2,Coinbase Pro,user_04309,BTC/USDT,sell,market,maker,18070.5083,781.8930941,14129205.65,0.00086111,12166.80027,USDT,100,FALSE,1011.56,-14140360.89,
t00000788,o1000000787,52:41.2,Bitstamp,user_01896,ADA/USDT,sell,market,taker,42989.8038,765.8609853,32924213.5,0.00085592,28180.49282,USDT,100,FALSE,2081.43,-32950312.56,
t00000789,o1000000788,50:41.2,Binance,user_01209,LTC/USDT,buy,limit,maker,20340.5366,691.6587353,14068709.82,0.00056747,7983.570762,USDT,100,FALSE,5810.99,-14070882.4,
t00000790,o1000000789,24:41.2,Binance,user_04215,BTC/USDT,sell,market,taker,16411.9912,965.6393189,15848064,0.00143855,22798.23247,USDT,100,FALSE,7076.17,-15863786.07,
t00000791,o1000000790,43:41.2,Kraken,user_00562,ETH/USDT,buy,market,taker,22699.7686,393.5614006,8933752.722,0.00154726,13822.83824,USDT,100,FALSE,4757.03,-8942818.53,
t00000792,o1000000791,00:41.2,Gemini,user_04798,LTC/USDT,buy,limit,taker,38122.4667,130.7260164,4983598.208,0.00078847,3929.417679,USDT,100,FALSE,7576.11,-4979951.52,
t00000793,o1000000792,47:41.2,Bitstamp,user_03948,BTC/USDT,buy,market,taker,6300.5384,671.7121422,4232148.145,0.00104391,4417.98177,USDT,100,FALSE,5696.76,-4230869.37,
t00000794,o1000000793,10:41.2,Coinbase Pro,user_00502,LTC/USDT,sell,market,maker,9821.3626,729.3125074,7162842.584,0.00071287,5106.175593,USDT,100,FALSE,1667.59,-7166281.17,
t00000795,o1000000794,36:41.2,Bitstamp,user_01974,ETH/USDT,buy,market,maker,47572.2656,575.0648229,27357136.49,0.00044932,12292.10857,USDT,100,FALSE,2728.15,-27366700.45,
t00000796,o1000000795,29:41.2,Coinbase Pro,user_03001,BNB/USDT,buy,market,maker,8774.9936,206.825825,1814895.29,0.00062025,1125.688804,USDT,100,FALSE,8559.98,-1807461,
t00000797,o1000000796,44:41.2,Gemini,user_03610,SOL/USDT,buy,market,taker,28386.582,504.4608971,14319920.62,0.00139123,19922.30317,USDT,100,FALSE,7524.21,-14332318.71,
t00000798,o1000000797,22:41.2,Coinbase Pro,user_01123,ETH/USDT,sell,limit,taker,28965.9337,312.1966147,9043066.442,0.00223792,20237.65925,USDT,100,FALSE,9052.86,-9054251.24,
t00000799,o1000000798,19:41.2,Kraken,user_03147,ETH/USDT,sell,limit,taker,24481.4783,427.4722535,10465152.7,0.0020482,21434.72576,USDT,100,FALSE,2058.02,-10484529.4,
t00000800,o1000000799,16:41.2,Kraken,user_00887,LTC/USDT,buy,limit,taker,32237.4401,645.2221237,20800309.56,0.00119017,24755.90443,USDT,100,FALSE,9912,-20815153.47,
t00000801,o1000000800,40:41.2,Kraken,user_03241,BNB/USDT,sell,limit,taker,11491.7214,745.2172905,8563829.485,0.0009115,7805.930576,USDT,100,FALSE,2884.66,-8568750.76,
t00000802,o1000000801,18:41.2,Kraken,user_00506,DOT/USDT,sell,limit,maker,27633.3371,232.2323687,6417355.328,0.00074601,4787.411249,USDT,100,FALSE,1106.02,-6421036.72,
t00000803,o1000000802,04:41.2,Bitstamp,user_03813,XRP/USDT,buy,limit,taker,18608.9767,405.3313074,7542800.855,0.00235736,17781.09702,USDT,100,FALSE,9976.81,-7550605.14,
t00000804,o1000000803,32:41.2,Gemini,user_00450,ADA/USDT,buy,market,maker,33083.5321,269.1688794,8905057.261,0.00077226,6877.019521,USDT,100,FALSE,3529.66,-8908404.62,
t00000805,o1000000804,10:41.2,Coinbase Pro,user_03953,ADA/USDT,sell,limit,taker,7061.6066,198.6396276,1402714.905,0.00166026,2328.871448,USDT,100,FALSE,7012.18,-1398031.6,
t00000806,o1000000805,43:41.2,Coinbase Pro,user_03602,SOL/USDT,buy,limit,taker,28544.0854,783.3893861,22361133.54,0.00177351,39657.69394,USDT,100,FALSE,2590.14,-22398201.09,
t00000807,o1000000806,53:41.2,Kraken,user_01079,SOL/USDT,sell,market,maker,9263.9251,909.2536019,8423257.265,0.0003002,2528.661831,USDT,100,FALSE,6222.06,-8419563.87,
t00000808,o1000000807,53:41.2,Kraken,user_04714,ADA/USDT,sell,market,maker,13932.5138,370.2384834,5158352.779,0.00072441,3736.762336,USDT,100,FALSE,9136.31,-5152953.23,
t00000809,o1000000808,44:41.2,Binance,user_04093,XRP/USDT,sell,limit,taker,10935.8807,751.2814116,8215923.889,0.00164192,13489.88975,USDT,100,FALSE,3881.63,-8225532.15,
t00000810,o1000000809,13:41.2,Gemini,user_02490,ADA/USDT,sell,market,taker,9142.2976,896.9963194,8200607.298,0.00091015,7463.782732,USDT,100,FALSE,7032.29,-8201038.79,
t00000811,o1000000810,31:41.2,Bitstamp,user_00724,DOT/USDT,sell,limit,taker,41285.6347,846.1257493,34932838.6,0.00093232,32568.58408,USDT,100,FALSE,2691.13,-34962716.05,
t00000812,o1000000811,04:41.2,Coinbase Pro,user_01109,XRP/USDT,sell,market,taker,14285.7355,182.8215604,2611740.456,0.00166635,4352.073708,USDT,100,FALSE,6623.16,-2609469.37,
t00000813,o1000000812,41:41.2,Binance,user_00587,SOL/USDT,buy,limit,maker,46356.2255,956.2923186,44330102.36,0.00055923,24790.72315,USDT,100,FALSE,4028.05,-44350865.04,
t00000814,o1000000813,29:41.2,Binance,user_03431,BTC/USDT,buy,market,taker,48496.3413,376.6826737,18267731.5,0.00125503,22926.55107,USDT,100,FALSE,2900.87,-18287757.19,
t00000815,o1000000814,59:41.2,Coinbase Pro,user_00883,LTC/USDT,sell,market,maker,28563.2379,339.2472688,9690000.445,0.00026158,2534.710316,USDT,100,FALSE,3818.64,-9688716.52,
t00000816,o1000000815,30:41.2,Bitstamp,user_01236,DOT/USDT,sell,limit,taker,7150.4846,62.44070296,446481.2849,0.00207537,926.6138643,USDT,100,FALSE,2609.57,-444798.33,
t00000817,o1000000816,55:41.2,Binance,user_01439,DOT/USDT,sell,limit,maker,18727.7249,486.1787924,9105022.676,0.00085701,7803.095483,USDT,100,FALSE,9117.24,-9103708.53,
t00000818,o1000000817,23:41.2,Binance,user_02696,BNB/USDT,buy,limit,maker,39886.7143,109.0225255,4348550.327,0.00039572,1720.808335,USDT,100,FALSE,4574.68,-4345696.46,
t00000819,o1000000818,04:41.2,Gemini,user_03743,SOL/USDT,sell,limit,taker,18369.8527,248.5473355,4565777.943,0.00088333,4033.08863,USDT,100,FALSE,3207.51,-4566603.52,
t00000820,o1000000819,48:41.2,Bitstamp,user_04801,SOL/USDT,buy,limit,maker,4351.3174,316.9494523,1379147.667,0.00087107,1201.334158,USDT,100,FALSE,5035.67,-1375313.33,
t00000821,o1000000820,12:41.2,Binance,user_02478,ETH/USDT,sell,market,taker,27839.4672,808.8282352,22517347.13,0.00105941,23855.10272,USDT,100,FALSE,3884.83,-22537317.4,
t00000822,o1000000821,28:41.2,Bitstamp,user_04453,DOT/USDT,sell,limit,maker,42256.12,875.4898955,36994806.08,0.00039454,14595.93079,USDT,100,FALSE,7699.77,-37001702.24,
t00000823,o1000000822,23:41.2,Coinbase Pro,user_04432,ETH/USDT,buy,limit,taker,39796.4214,302.4732928,12037354.62,0.00160306,19296.6017,USDT,100,FALSE,9740.98,-12046910.24,
t00000824,o1000000823,05:41.2,Kraken,user_00031,ETH/USDT,buy,market,maker,8756.5694,858.6995343,7519262.065,0.00035399,2661.743579,USDT,100,FALSE,4942.3,-7516981.51,
t00000825,o1000000824,11:41.2,Binance,user_03092,LTC/USDT,sell,market,taker,33638.3943,857.2323651,28835920.3,0.00090382,26062.48149,USDT,100,FALSE,8749.3,-28853233.48,
t00000826,o1000000825,32:41.2,Gemini,user_04620,ETH/USDT,sell,limit,taker,11025.6029,764.6533039,8430763.685,0.00143146,12068.30098,USDT,100,FALSE,6092.77,-8436739.22,
t00000827,o1000000826,31:41.2,Coinbase Pro,user_02799,XRP/USDT,sell,market,maker,10910.7676,146.7036471,1600649.399,0.00085641,1370.812152,USDT,100,FALSE,2415.12,-1599605.09,
t00000828,o1000000827,09:41.2,Bitstamp,user_04337,ADA/USDT,buy,market,maker,43703.6516,690.3259437,30169764.53,0.00080803,24378.07484,USDT,100,FALSE,7215.6,-30186927.01,
t00000829,o1000000828,35:41.2,Coinbase Pro,user_02029,BTC/USDT,buy,limit,maker,12483.8228,945.0246143,11797519.83,0.00023901,2819.725214,USDT,100,FALSE,5620.91,-11794718.64,
t00000830,o1000000829,53:41.2,Binance,user_03455,SOL/USDT,buy,market,maker,13162.7357,682.5436534,8984141.713,0.00087498,7860.944316,USDT,100,FALSE,6855.46,-8985147.2,
t00000831,o1000000830,56:41.2,Bitstamp,user_01031,XRP/USDT,buy,market,taker,33.1692,331.6235329,10999.68729,0.0021541,23.69442639,USDT,100,FALSE,9007.19,-2016.19,
t00000832,o1000000831,47:41.2,Kraken,user_00943,BTC/USDT,buy,limit,maker,43533.5164,500.5843116,21792195.34,0.00047392,10327.75722,USDT,100,FALSE,4963.91,-21797559.19,
t00000833,o1000000832,08:41.2,Coinbase Pro,user_04577,DOT/USDT,buy,limit,taker,39629.8444,645.7285861,25590123.39,0.00170057,43517.79614,USDT,100,FALSE,9110.6,-25624530.59,
t00000834,o1000000833,52:41.2,Binance,user_01926,DOT/USDT,sell,market,maker,31366.6331,510.575303,16015028.2,0.00027308,4373.383901,USDT,100,FALSE,7756.02,-16011645.56,
t00000835,o1000000834,51:41.2,Gemini,user_01752,DOT/USDT,sell,market,taker,37513.4131,119.9617422,4500174.391,0.00144163,6487.586408,USDT,100,FALSE,5397.44,-4501264.54,
t00000836,o1000000835,53:41.2,Bitstamp,user_00078,XRP/USDT,buy,limit,taker,7602.8523,312.070924,2372629.142,0.00094912,2251.909772,USDT,100,FALSE,6429,-2368452.05,
t00000837,o1000000836,30:41.2,Coinbase Pro,user_03693,XRP/USDT,sell,market,taker,22916.4506,802.3980066,18388114.28,0.00189838,34907.62839,USDT,100,FALSE,3930.23,-18419091.68,
t00000838,o1000000837,52:41.2,Coinbase Pro,user_02534,SOL/USDT,sell,market,taker,17561.2938,861.4194319,15127639.73,0.00164441,24876.04205,USDT,100,FALSE,9852.38,-15142663.39,
t00000839,o1000000838,18:41.2,Kraken,user_00984,ADA/USDT,buy,market,maker,4689.2794,137.3086597,643878.6695,0.0003474,223.6834498,USDT,100,FALSE,7006.16,-637096.19,
t00000840,o1000000839,33:41.2,Kraken,user_02065,BNB/USDT,sell,limit,maker,24306.7812,952.3872285,23149467.98,0.0002456,5685.509336,USDT,100,FALSE,1394.62,-23153758.87,
t00000841,o1000000840,37:41.2,Gemini,user_03613,ETH/USDT,buy,market,taker,46037.0221,328.8293296,15138323.11,0.00233236,35308.0193,USDT,100,FALSE,3939.6,-15169691.53,
t00000842,o1000000841,05:41.2,Gemini,user_01783,DOT/USDT,buy,market,maker,2003.4359,662.3171156,1326909.887,0.00087228,1157.436956,USDT,100,FALSE,6609.83,-1321457.49,
t00000843,o1000000842,02:41.2,Binance,user_01114,LTC/USDT,sell,limit,maker,14573.3999,751.8276277,10956684.67,0.000214,2344.73052,USDT,100,FALSE,1507,-10957522.41,
t00000844,o1000000843,54:41.2,Binance,user_01199,ADA/USDT,buy,market,taker,10377.443,811.9481152,8425945.284,0.00150965,12720.2283,USDT,100,FALSE,1214.96,-8437450.55,
t00000845,o1000000844,06:41.2,Gemini,user_03211,LTC/USDT,buy,market,maker,11907.7136,945.7502447,11261723.05,0.00065822,7412.691347,USDT,100,FALSE,5050.22,-11264085.52,
t00000846,o1000000845,16:41.2,Gemini,user_01377,SOL/USDT,buy,limit,maker,45421.7734,312.9264188,14213672.89,0.0008556,12161.21852,USDT,100,FALSE,3994.21,-14221839.9,
